brand,line,tone,cruelty_free,brl_price,usd_price,eur_price,hex_code,rgb_red,rgb_green,rgb_blue,lab_l,lab_a,lab_b,closest_mst,tone_level
Eudora,Base Líquida Glam Skin Perfection,45,True,86.99,,,#C78D61,199,141,97,63.38983509998376,16.988821902760577,32.135913250564684,6,dark
Eudora,Base Líquida Glam Skin Perfection,50,True,86.99,,,#BE8A5B,190,138,91,61.55149982664126,14.329418199438503,32.84121511074323,6,dark
Eudora,Base Líquida Glam Skin Perfection,55,True,86.99,,,#B77E51,183,126,81,57.64075798555196,17.14595323146273,33.194084226748224,6,dark
Eudora,Base Líquida Glam Skin Perfection,60,True,86.99,,,#B5784B,181,120,75,55.853142311341344,19.14643953886991,34.19612319068133,7,dark
Eudora,Base Líquida Glam Skin Perfection,65,True,86.99,,,#B37741,179,119,65,55.23746457925167,18.10618358942312,38.72795921652281,6,dark
Eudora,Base Líquida Glam Skin Perfection,70,True,86.99,,,#B57841,181,120,65,55.725613840054095,18.411004242732787,39.35643548581049,6,dark
Eudora,Base Líquida Glam Skin Perfection,75,True,86.99,,,#AA6B36,170,107,54,51.07033577618466,20.214632047730884,39.38035976676796,7,dark
Eudora,Base Líquida Glam Skin Perfection,80,True,86.99,,,#96592D,150,89,45,43.97295219670938,21.11718720906652,35.4287689076658,7,dark
Eudora,Base Líquida Glam Skin Perfection,85,True,86.99,,,#854E25,133,78,37,38.846354440003374,19.42280155522039,33.36216664414533,7,dark
Eudora,Base Líquida Glam Skin Perfection,90,True,86.99,,,#814A2B,129,74,43,37.3717121338749,20.352220274196643,28.20742423994416,7,dark
Eudora,Base Líquida Glam Skin Perfection,95,True,86.99,,,#6B3F26,107,63,38,31.39667774764574,16.556215730459982,23.26086307020776,8,dark
Fenty Beauty,Pro Filt'R Soft Matte Longwear Foundation,#100 - Light with neutral undertones,True,255.0,,,#fdcfad,253,207,173,86.26963660473422,11.495600628536051,23.006307767907952,5,light
Fenty Beauty,Pro Filt'R Soft Matte Longwear Foundation,#105 - Light with warm yellow undertones,True,255.0,,,#ffdca6,255,220,166,89.48735040889977,4.698468072902973,31.03942030502378,5,light
Fenty Beauty,Pro Filt'R Soft Matte Longwear Foundation,#110 - Light with cool pink undertones,True,255.0,,,#fdd1b0,253,209,176,86.81032879384698,10.832795088681124,22.17852239696334,5,light
Fenty Beauty,Pro Filt'R Soft Matte Longwear Foundation,#120 - Light with neutral undertones,True,255.0,,,#fdd4b3,253,212,179,87.59487396228376,9.659148025076616,21.69111861248334,5,light
Fenty Beauty,Pro Filt'R Soft Matte Longwear Foundation,#130 - Light with warm olive undertones,True,255.0,,,#ebc08c,235,192,140,80.32390130758303,8.528877664069956,31.98518727184265,5,light
Fenty Beauty,Pro Filt'R Soft Matte Longwear Foundation,#140 - Light with warm yellow undertones,True,255.0,,,#e2b681,226,182,129,76.80701104011962,9.05133954947951,32.96441592260679,5,light
Fenty Beauty,Pro Filt'R Soft Matte Longwear Foundation,#145 - Light with warm olive undertones,True,255.0,,,#eac188,234,193,136,80.41073588825017,7.179069456929533,34.16421545094137,5,light
Fenty Beauty,Pro Filt'R Soft Matte Longwear Foundation,#150 - Light with neutral undertones,True,255.0,,,#d7a880,215,168,128,72.2369844683048,12.013200840734315,27.26680234179097,6,dark
Fenty Beauty,Pro Filt'R Soft Matte Longwear Foundation,#160 - Light with warm peach undertones,True,255.0,,,#e9ac85,233,172,133,75.15463252501613,17.573479834675776,28.80212257410415,6,dark
Fenty Beauty,Pro Filt'R Soft Matte Longwear Foundation,#170 - Light with cool pink undertones,True,255.0,,,#e0ab87,224,171,135,74.01320062500992,14.767306102188629,26.04040760049653,6,dark
Fenty Beauty,Pro Filt'R Soft Matte Longwear Foundation,#180 - Light Medium with warm golden undertones,True,255.0,,,#e2a978,226,169,120,73.48259631343504,15.060523887902356,33.38242365835684,6,dark
Fenty Beauty,Pro Filt'R Soft Matte Longwear Foundation,#185 - Light Medium with neutral undertones,True,255.0,,,#fcd6b3,252,214,179,87.99035769821877,8.24899461690337,22.223281642756977,5,light
Fenty Beauty,Pro Filt'R Soft Matte Longwear Foundation,#190 - Light Medium with warm yellow undertones,True,255.0,,,#e0ad7f,224,173,127,74.36141263573026,12.82902067036784,30.779045415709525,6,dark
Fenty Beauty,Pro Filt'R Soft Matte Longwear Foundation,#200 - Light Medium with cool pink undertones,True,255.0,,,#e3ac7f,227,172,127,74.42614382928225,14.563363762945702,30.921533606175245,6,dark
Fenty Beauty,Pro Filt'R Soft Matte Longwear Foundation,#210 - Light Medium with neutral undertones,True,255.0,,,#f0b98f,240,185,143,79.1613889913066,14.50928491610065,28.9543835767879,5,light
Fenty Beauty,Pro Filt'R Soft Matte Longwear Foundation,#220 - Light Medium with warm peach undertones,True,255.0,,,#dba47b,219,164,123,71.58426207076641,15.227675271150098,29.163272731231583,6,dark
Fenty Beauty,Pro Filt'R Soft Matte Longwear Foundation,#230 - Light Medium with neutral undertones,True,255.0,,,#dba47e,219,164,126,71.63597142191779,15.546034331539673,27.617544707766186,6,dark
Fenty Beauty,Pro Filt'R Soft Matte Longwear Foundation,#235 - Light Medium with warm golden undertones,True,255.0,,,#e9ac66,233,172,102,74.6926838336826,14.733824357110349,44.36805099866452,5,light
Fenty Beauty,Pro Filt'R Soft Matte Longwear Foundation,#240 - Light Medium with warm golden undertones,True,255.0,,,#d3a076,211,160,118,69.6829644483905,13.633848076374411,29.193961238487475,6,dark
Fenty Beauty,Pro Filt'R Soft Matte Longwear Foundation,#250 - Light Medium with warm peach undertones,True,255.0,,,#d99960,217,153,96,68.30055073196048,17.831106608814817,39.24667640623032,6,dark
Fenty Beauty,Pro Filt'R Soft Matte Longwear Foundation,#255 - Medium with warm golden undertones,True,255.0,,,#e4ab64,228,171,100,73.89608153487863,13.04922990005869,44.28794322972114,5,light
Fenty Beauty,Pro Filt'R Soft Matte Longwear Foundation,#260 - Medium with neutral undertones,True,255.0,,,#d6a07b,214,160,123,70.08461778183133,15.376415346758543,27.0818212367238,6,dark
Fenty Beauty,Pro Filt'R Soft Matte Longwear Foundation,#270 - Medium with cool peach undertones,True,255.0,,,#c8865b,200,134,91,61.72918811782108,20.70665178424236,33.308242778044736,7,dark
Fenty Beauty,Pro Filt'R Soft Matte Longwear Foundation,#280 - Medium with warm neutral undertones,True,255.0,,,#c88759,200,135,89,61.93847161059392,19.990584338456628,34.64960717896294,6,dark
Fenty Beauty,Pro Filt'R Soft Matte Longwear Foundation,#290 - Medium with warm olive undertones,True,255.0,,,#c88859,200,136,89,62.17787280485605,19.44308404691658,34.947435694878415,6,dark
Fenty Beauty,Pro Filt'R Soft Matte Longwear Foundation,#300 - Medium with warm golden undertones,True,255.0,,,#c89163,200,145,99,64.50989046114728,15.397722473012356,32.50538551445479,6,dark
Fenty Beauty,Pro Filt'R Soft Matte Longwear Foundation,#310 - Medium with warm golden undertones,True,255.0,,,#d1915f,209,145,95,65.46314289508493,18.771757393204915,36.06077086364456,6,dark
Fenty Beauty,Pro Filt'R Soft Matte Longwear Foundation,#320 - Medium with warm peach undertones,True,255.0,,,#cd8e63,205,142,99,64.34517419452133,19.103715842457348,32.41061837079198,7,dark
Fenty Beauty,Pro Filt'R Soft Matte Longwear Foundation,#330 - Medium with warm golden undertones,True,255.0,,,#d2955e,210,149,94,66.52517195884772,16.931281487387263,37.93063180700733,6,dark
Fenty Beauty,Pro Filt'R Soft Matte Longwear Foundation,#340 - Medium with warm bronze undertones,True,255.0,,,#a16c48,161,108,72,50.41860884890205,17.086184076444855,28.58560058641888,7,dark
Fenty Beauty,Pro Filt'R Soft Matte Longwear Foundation,#345 - Medium Deep with warm olive undertones,True,255.0,,,#c88e51,200,142,81,63.52546714084284,15.525493886343169,40.79591026605204,6,dark
Fenty Beauty,Pro Filt'R Soft Matte Longwear Foundation,#350 - Medium Deep with warm neutral undertones,True,255.0,,,#b77b45,183,123,69,56.74715782788195,17.879329535734566,38.52320118201327,6,dark
Fenty Beauty,Pro Filt'R Soft Matte Longwear Foundation,#360 - Medium Deep with neutral undertones,True,255.0,,,#af7946,175,121,70,55.3109264250389,15.62158964529664,36.05881511704444,6,dark
Fenty Beauty,Pro Filt'R Soft Matte Longwear Foundation,#370 - Medium Deep with warm golden undertones,True,255.0,,,#c58462,197,132,98,61.007486202558354,21.19638077335756,28.48147997888666,7,dark
Fenty Beauty,Pro Filt'R Soft Matte Longwear Foundation,#380 - Medium Deep with cool peach undertones,True,255.0,,,#c6845d,198,132,93,61.046050010619325,21.14959221255513,31.30562426396626,7,dark
Fenty Beauty,Pro Filt'R Soft Matte Longwear Foundation,#385 - Medium Deep with neutral undertones,True,255.0,,,#b57a39,181,122,57,56.12776396364356,16.789810971136966,43.85147019120142,6,dark
Fenty Beauty,Pro Filt'R Soft Matte Longwear Foundation,#390 - Medium Deep with warm yellow undertones,True,255.0,,,#a6693d,166,105,61,50.15477864593581,20.068370368320487,34.49204533784799,7,dark
Fenty Beauty,Pro Filt'R Soft Matte Longwear Foundation,#400 - Medium Deep with warm golden undertones,True,255.0,,,#a35c28,163,92,40,46.43938778523182,24.824987758876706,41.165700435284016,7,dark
Fenty Beauty,Pro Filt'R Soft Matte Longwear Foundation,#410 - Medium Deep with warm golden undertones,True,255.0,,,#a56031,165,96,49,47.73717355046952,23.92377834460885,38.0777840462798,7,dark
Fenty Beauty,Pro Filt'R Soft Matte Longwear Foundation,#420 - Medium Deep with warm golden undertones,True,255.0,,,#b3733d,179,115,61,54.22151268940591,20.07146816611027,39.636874801254685,6,dark
Fenty Beauty,Pro Filt'R Soft Matte Longwear Foundation,#430 - Deep with warm golden undertones,True,255.0,,,#8a522d,138,82,45,40.61924277068782,19.83697845477794,31.1826369042878,7,dark
Fenty Beauty,Pro Filt'R Soft Matte Longwear Foundation,#440 - Deep with warm bronze undertones,True,255.0,,,#9b582b,155,88,43,44.40998083577834,23.755722650619816,37.15842904489731,7,dark
Fenty Beauty,Pro Filt'R Soft Matte Longwear Foundation,#445 - Deep with warm olive undertones,True,255.0,,,#8f5825,143,88,37,42.69349053286164,18.120251533990327,37.89292649940074,7,dark
Fenty Beauty,Pro Filt'R Soft Matte Longwear Foundation,#450 - Deep with neutral undertones,True,255.0,,,#875430,135,84,48,40.74480277991343,17.54202494663551,29.54698281298161,7,dark
Fenty Beauty,Pro Filt'R Soft Matte Longwear Foundation,#460 - Deep with warm bronze undertones,True,255.0,,,#82472f,130,71,47,36.85245401046419,22.82906868835921,25.286136860546293,8,dark
Fenty Beauty,Pro Filt'R Soft Matte Longwear Foundation,#470 - Deep with warm golden undertones,True,255.0,,,#764328,118,67,40,34.02410942211765,19.32760501876465,25.60132931202603,7,dark
Fenty Beauty,Pro Filt'R Soft Matte Longwear Foundation,#480 - Deep with warm golden undertones,True,255.0,,,#6c3d24,108,61,36,31.005005146751387,18.071575275463463,24.02543181491528,8,dark
Fenty Beauty,Pro Filt'R Soft Matte Longwear Foundation,#490 - Deep with neutral undertones,True,255.0,,,#64371b,100,55,27,28.171312092410677,17.374902260566344,25.74801633755196,8,dark
Fenty Beauty,Pro Filt'R Soft Matte Longwear Foundation,#495 - Deep with warm bronze undertones,True,255.0,,,#572b18,87,43,24,23.06843328757341,18.43995829978357,21.18001947279599,8,dark
Fenty Beauty,Pro Filt'R Soft Matte Longwear Foundation,#498 - Deep with neutral undertones,True,255.0,,,#42302a,66,48,42,21.7243571274053,7.180790586838237,7.022559107968307,9,dark
Fenty Beauty,Pro Filt'R Soft Matte Longwear Foundation,125 - light with neutral undertones,True,255.0,,,#e3c2a0,227,194,160,80.43430777699147,6.7568542672910015,21.460240349064463,5,light
Fenty Beauty,Pro Filt'R Soft Matte Longwear Foundation,175 - light with neutral undertones,True,255.0,,,#dcb38c,220,179,140,75.66919032223687,9.491304654778933,25.52017795531154,5,light
Fenty Beauty,Pro Filt'R Soft Matte Longwear Foundation,225 - light medium with neutral olive undertones,True,255.0,,,#e4b685,228,182,133,77.06830415091338,10.274543829284166,31.24076825972768,5,light
Fenty Beauty,Pro Filt'R Soft Matte Longwear Foundation,265 - medium with olive undertones,True,255.0,,,#d4a87a,212,168,122,71.83183711275417,10.148497579045069,29.891661433779998,5,light
Fenty Beauty,Pro Filt'R Soft Matte Longwear Foundation,295 - medium with warm neutral undertones,True,255.0,,,#d8a271,216,162,113,70.61779888537428,14.081048033714794,33.187326182508635,6,dark
Fenty Beauty,Pro Filt'R Soft Matte Longwear Foundation,315 - medium with neutral undertones,True,255.0,,,#212121,33,33,33,12.740006541300511,-0.000113817727243,-0.0021211757720573,10,dark
Fenty Beauty,Pro Filt'R Soft Matte Longwear Foundation,335 - medium with warm neutral undertones,True,255.0,,,#c08650,192,134,80,60.63810951314804,16.45128850294897,37.63712867592154,6,dark
Fenty Beauty,Pro Filt'R Soft Matte Longwear Foundation,425 - medium deep with olive undertones,True,255.0,,,#a0603a,160,96,58,47.16575633109596,22.348369446781312,32.39834919973702,7,dark
Fenty Beauty,Pro Filt'R Soft Matte Longwear Foundation,485 - deep with neutral undertones,True,255.0,,,#5c2c1c,92,44,28,24.19669104313671,20.414992987779076,20.20749075035107,8,dark
Fenzza,Base Líquida Hervolution,1,False,34.59,,,#B4966A,180,150,106,63.80113663249786,5.057335881960945,27.384554456434927,6,dark
Fenzza,Base Líquida Hervolution,2,False,34.59,,,#AC8C5E,172,140,94,60.19110752547053,5.905595694384925,29.085788290951985,6,dark
Fenzza,Base Líquida Hervolution,3,False,34.59,,,#A98758,169,135,88,58.47920200081883,6.789139718359039,30.10735822945552,6,dark
Fenzza,Base Líquida Hervolution,4,False,34.59,,,#8C6849,140,104,73,46.91921763441152,10.333837199868912,23.039809421387343,7,dark
Fran By Francine Ehlke,Base Mate Real Filter,C - 01,True,49.9,,,#FFD7BC,255,215,188,88.6826651511622,10.031088466514182,18.520431661967727,2,light
Fran By Francine Ehlke,Base Mate Real Filter,C - 02,True,49.9,,,#FDCEA5,253,206,165,85.87839918115328,11.044889461561402,26.65817373182333,5,light
Fran By Francine Ehlke,Base Mate Real Filter,C - 03,True,49.9,,,#F9BE7A,249,190,122,80.9466385487725,13.399530397060987,42.33240679157581,5,light
Fran By Francine Ehlke,Base Mate Real Filter,C - 04,True,49.9,,,#FFAE63,255,174,99,77.54117642743118,22.43174873552578,49.83601265570525,6,dark
Fran By Francine Ehlke,Base Mate Real Filter,E  -01,True,49.9,,,#B1530E,177,83,14,46.40176880137846,34.75379049540628,52.3158027181968,7,dark
Fran By Francine Ehlke,Base Mate Real Filter,E - 02,True,49.9,,,#AE5A0B,174,90,11,47.4136798792124,29.76389069469404,53.61020954360568,7,dark
Fran By Francine Ehlke,Base Mate Real Filter,E - 03,True,49.9,,,#944A08,148,74,8,39.9358573737634,27.32105230143714,47.25558289631451,7,dark
Fran By Francine Ehlke,Base Mate Real Filter,E - 04,True,49.9,,,#621B09,98,27,9,21.58278818494543,31.14773079546221,28.252079261931545,8,dark
Fran By Francine Ehlke,Base Mate Real Filter,M - 01,True,49.9,,,#FAB36B,250,179,107,78.24489380455258,18.355033331878435,46.58060357050478,5,light
Fran By Francine Ehlke,Base Mate Real Filter,M - 02,True,49.9,,,#DC8C50,220,140,80,65.3997768483637,24.89853979359674,44.09976376524951,6,dark
Fran By Francine Ehlke,Base Mate Real Filter,M - 03,True,49.9,,,#E5893C,229,137,60,65.65423421166271,29.10836409862999,54.34100576132253,6,dark
Fran By Francine Ehlke,Base Mate Real Filter,M - 04,True,49.9,,,#D57535,213,117,53,59.09324838283072,32.802028102353056,50.1587355028464,7,dark
Frederika,Base Matte Vegana,01,True,24.9,,,#E6C3B1,230,195,177,81.30755473971941,9.687097836589889,13.65535871422685,2,light
Frederika,Base Matte Vegana,02,True,24.9,,,#F1D2B2,241,210,178,86.0113932758739,6.073753543393067,19.856051335817803,5,light
Frederika,Base Matte Vegana,03,True,24.9,,,#E4BA86,228,186,134,78.07234786484267,8.265306867413946,32.03617158751779,5,light
Frederika,Base Matte Vegana,04,True,24.9,,,#E4A77C,228,167,124,73.27809916105733,17.32801211365492,31.03223643034059,6,dark
Frederika,Base Matte Vegana,05,True,24.9,,,#DFB27A,223,178,122,75.41142505201329,9.248426909419791,34.76267438532303,5,light
